time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.216679828116432,-0.015174185665986663,11.629410118425536,0.02696988989032789,0.08706274671474823,0.0,-0.614418036850598,0.035231655245969155,2.7730745568486577,0.06384298261445281,0.03390754497141643,0.0,421.97618535094483,421.9936130946966,422.56775465504137,422.51042730064086
1.2600000000000007,-0.25572823343256423,-0.012372293471410873,11.802967459627649,0.031228664599002087,0.0888914931603697,0.0,-0.6873860852356225,0.05864572792062427,3.0115145074457694,0.08238211623063411,0.02254823096796707,0.0,487.5733701794693,486.72419751431175,486.1141744579472,487.5046882774336
1.3200000000000007,-0.29842162976733055,-0.008334828107146856,11.982135638868856,0.03591012240405256,0.09002227690770415,0.0,-0.7358463422049535,0.07632511421993901,2.960855582248318,0.06745878906247568,0.010165630807305242,0.0,397.52655018447734,396.39022353877823,397.228005907234,395.86266652123925
1.3800000000000008,-0.3442618499116133,-0.003073985947120423,12.160706787302558,0.03997283814712915,0.09065183992341197,0.0,-0.7922190692523743,0.09940453341934105,2.9913996897427464,0.06821320778435269,0.011138991558136805,0.0,423.8858668637275,423.96938760635663,424.52556249390824,424.5939695835035
1.4400000000000008,-0.39331252895107516,0.0035644881489543903,12.339066693119015,0.04449114747554184,0.09104009621309128,0.0,-0.8428672304721445,0.12223515496214568,2.9539940735818555,0.0866494928968495,-0.005049425214221612,0.0,402.2001740887609,400.7312079637165,400.5814679320544,402.2595198252171
1.5000000000000009,-0.44617468322564147,0.012031868886833412,12.52356579584827,0.04960550182361967,0.09018113920255821,0.0,-0.9191043301297529,0.16061415391205622,3.1952779257387256,0.08226010770732042,-0.04879166353183503,0.0,490.5102749137587,487.250959514909,489.399505527844,489.0779260496104
1.560000000000001,-0.5031673767964757,0.022695985762038053,12.717938300944727,0.05471401797759068,0.08835090028695625,0.0,-0.9804187699531034,0.1953476607291009,3.2835294505986248,0.09035583246354942,-0.00788158539169479,0.0,442.56113421220675,445.91511765843944,444.4160179218698,445.0850326582939
1.620000000000001,-0.5640142244709457,0.035677474633246414,12.91988077410629,0.05956194232480705,0.08775154409877572,0.0,-1.047720186521403,0.23793306658623725,3.447347270377646,0.04306793510163921,-0.014578395938135147,0.0,469.61404639275804,469.0944184800057,469.1523312063347,465.47038975330565
1.680000000000001,-0.6286953623539362,0.05117993077789529,13.129468201397646,0.062090758017945724,0.08662120225857173,0.0,-1.1082085486510513,0.27905464658167434,3.538588198015064,0.04023874401666254,-0.02912221870216722,0.0,448.1070561639381,446.9231942933513,446.96484275752243,446.7351495544638
1.740000000000001,-0.696929827877334,0.06916215861379771,13.343915040888957,0.06429539809357543,0.08487384686511046,0.0,-1.166100348784296,0.3205643412668326,3.609394604954157,0.02863406894234653,-0.029123332242852084,0.0,441.0277280711476,441.02738048529187,442.2121411043282,441.25575113900095
1.8000000000000012,-0.7684372326203104,0.08954642529336053,13.56060621113165,0.06598255391123775,0.08352950122750524,0.0,-1.2173629375547923,0.35905808620711366,3.613612847364496,0.02706941996649819,-0.011546528440391217,0.0,420.11559419219515,421.6368601556785,419.60641814923576,419.4708169788007
1.8600000000000012,-0.843191107000247,0.11241891147624308,13.779789518567474,0.06798116560850609,0.08286481988941752,0.0,-1.2743617946290375,0.4035193950173248,3.69221071988433,0.04353130123739837,-0.010157102576553934,0.0,445.20960252283845,445.32340119096386,442.96054942694286,444.31272887897995
1.9200000000000013,-0.9213139325801034,0.13796795646753135,14.003182751160796,0.07101299437203767,0.08192812160065,0.0,-1.3296623658701554,0.4483725699269447,3.753986709013461,0.06175657821308729,-0.029703986719528105,0.0,441.25341374705187,439.6367451291461,438.25634451263767,439.7702696005854
1.9800000000000013,-1.003073698855678,0.16656542602666394,14.23438688576659,0.07452996789300315,0.08040069074704448,0.0,-1.3954365058386036,0.5052462236453434,3.9520966940170754,0.05145386387439505,-0.018088847642314804,0.0,481.9915454898015,482.86853227944664,481.58109160859897,480.8032127690643
